City,Date,PM2.5,PM10,NO2,SO2,O3,AQI,AQI_Bucket
Bengaluru,2023-02-04,29.166666666666668,44.25,17.333333333333332,26.20833333333333,83.58333333333333,87.375,Satisfactory
Bengaluru,2023-02-05,31.0,46.41666666666666,18.916666666666668,48.41666666666666,98.91666666666669,94.20833333333331,Satisfactory
Bengaluru,2023-02-06,34.375,50.625,33.041666666666664,46.833333333333336,72.54166666666667,100.54166666666669,Moderate
Bengaluru,2023-02-07,41.79166666666666,61.625,31.416666666666668,46.41666666666666,96.16666666666669,117.625,Moderate
Bengaluru,2023-02-08,40.0,58.958333333333336,19.291666666666668,43.41666666666666,107.33333333333331,113.29166666666669,Moderate
Bengaluru,2023-02-09,33.291666666666664,48.958333333333336,16.541666666666668,39.91666666666666,101.0,97.04166666666669,Satisfactory
Bengaluru,2023-02-10,30.08333333333333,43.708333333333336,13.291666666666666,40.333333333333336,101.70833333333331,89.75,Satisfactory
Bengaluru,2023-02-11,32.416666666666664,47.16666666666666,12.333333333333334,55.208333333333336,97.5,94.875,Satisfactory
Bengaluru,2023-02-12,28.04,40.64,9.12,46.64,103.04,85.36,Satisfactory
Bengaluru,2023-02-13,27.08333333333333,39.54166666666666,7.791666666666667,51.04166666666666,117.83333333333331,89.33333333333333,Satisfactory
Bengaluru,2023-02-14,27.375,39.583333333333336,9.541666666666666,50.708333333333336,109.95833333333331,87.20833333333333,Satisfactory
Bengaluru,2023-02-15,29.0,41.958333333333336,8.208333333333334,50.5,117.83333333333331,91.83333333333331,Satisfactory
Bengaluru,2023-02-16,29.375,43.333333333333336,7.25,48.958333333333336,115.66666666666669,88.95833333333333,Satisfactory
Bengaluru,2023-02-17,27.25,40.375,8.541666666666666,37.54166666666666,98.91666666666669,83.125,Satisfactory
Bengaluru,2023-02-18,25.916666666666668,38.79166666666666,8.916666666666666,36.54166666666666,95.125,81.16666666666667,Satisfactory
Bengaluru,2023-02-19,19.291666666666668,28.5,8.166666666666666,35.791666666666664,83.54166666666667,66.66666666666667,Satisfactory
Bengaluru,2023-02-20,23.70833333333333,34.958333333333336,13.25,41.458333333333336,96.375,79.16666666666667,Satisfactory
Bengaluru,2023-02-21,31.375,45.79166666666666,8.791666666666666,45.91666666666666,110.66666666666669,93.20833333333331,Satisfactory
Bengaluru,2023-02-22,32.666666666666664,47.625,7.166666666666667,46.125,119.70833333333331,95.58333333333331,Satisfactory
Bengaluru,2023-02-23,26.416666666666668,38.79166666666666,8.583333333333334,35.166666666666664,100.375,81.625,Satisfactory
Bengaluru,2023-02-24,20.70833333333333,30.58333333333333,8.75,35.166666666666664,90.91666666666669,69.08333333333333,Satisfactory
Bengaluru,2023-02-25,23.70833333333333,34.458333333333336,7.25,44.125,111.25,76.54166666666667,Satisfactory
Bengaluru,2023-02-26,25.75,37.41666666666666,6.416666666666667,49.16666666666666,121.83333333333331,83.83333333333333,Satisfactory
Bengaluru,2023-02-27,22.166666666666668,32.291666666666664,7.75,38.54166666666666,102.58333333333331,73.33333333333333,Satisfactory
Bengaluru,2023-02-28,28.45833333333333,42.208333333333336,5.375,39.91666666666666,111.91666666666669,85.41666666666667,Satisfactory
Bengaluru,2023-03-01,25.291666666666668,37.91666666666666,5.791666666666667,31.33333333333333,101.375,78.70833333333333,Satisfactory
Bengaluru,2023-03-02,22.416666666666668,33.125,6.541666666666667,39.833333333333336,108.375,73.08333333333333,Satisfactory
Bengaluru,2023-03-03,25.625,37.583333333333336,6.416666666666667,42.91666666666666,114.83333333333331,82.08333333333333,Satisfactory
Bengaluru,2023-03-04,25.25,37.125,6.25,35.666666666666664,101.375,78.58333333333333,Satisfactory
Bengaluru,2023-03-05,27.0,39.66666666666666,8.375,46.25,100.54166666666669,82.375,Satisfactory
Bengaluru,2023-03-06,19.83333333333333,29.416666666666668,8.0,38.625,98.875,67.16666666666667,Satisfactory
Bengaluru,2023-03-07,21.875,32.75,8.375,45.833333333333336,92.70833333333331,71.20833333333333,Satisfactory
Bengaluru,2023-03-08,21.791666666666668,32.75,7.25,48.208333333333336,90.75,71.16666666666667,Satisfactory
Bengaluru,2023-03-09,32.916666666666664,48.375,7.875,45.375,93.58333333333331,95.20833333333331,Satisfactory
Bengaluru,2023-03-10,33.75,49.583333333333336,8.375,45.208333333333336,98.45833333333331,97.83333333333331,Satisfactory
Bengaluru,2023-03-11,32.791666666666664,48.91666666666666,14.25,43.25,86.91666666666667,95.66666666666669,Satisfactory
Bengaluru,2023-03-12,25.92,38.68,13.44,28.72,74.4,80.2,Satisfactory
Bengaluru,2023-03-13,36.0,53.125,8.625,33.083333333333336,94.33333333333331,103.0,Moderate
Bengaluru,2023-03-14,33.458333333333336,49.208333333333336,8.458333333333334,42.958333333333336,109.45833333333331,96.91666666666669,Satisfactory
Bengaluru,2023-03-15,38.66666666666666,57.375,8.5,50.91666666666666,112.04166666666669,109.5,Moderate
Bengaluru,2023-03-16,46.41666666666666,68.625,9.416666666666666,57.16666666666666,107.875,129.66666666666666,Moderate
Bengaluru,2023-03-17,28.125,42.0,18.416666666666668,29.291666666666668,75.58333333333333,85.16666666666667,Satisfactory
Bengaluru,2023-03-18,25.166666666666668,37.66666666666666,17.0,26.666666666666668,75.625,78.41666666666667,Satisfactory
Bengaluru,2023-03-19,26.916666666666668,39.875,24.166666666666668,21.791666666666668,69.79166666666667,82.20833333333333,Satisfactory
Bengaluru,2023-03-20,22.25,33.458333333333336,24.875,20.541666666666668,62.708333333333336,72.16666666666667,Satisfactory
Bengaluru,2023-03-21,25.83333333333333,38.29166666666666,34.916666666666664,28.875,61.125,81.45833333333333,Satisfactory
Bengaluru,2023-03-22,35.333333333333336,51.958333333333336,39.91666666666666,38.5,81.45833333333333,110.125,Moderate
Bengaluru,2023-03-23,28.791666666666668,42.625,29.041666666666668,31.041666666666668,83.375,89.95833333333333,Satisfactory
Bengaluru,2023-03-24,25.125,38.125,15.375,33.666666666666664,101.08333333333331,80.91666666666667,Satisfactory
Bengaluru,2023-03-25,34.208333333333336,50.66666666666666,26.5,33.875,83.875,99.625,Satisfactory
Bengaluru,2023-03-26,37.208333333333336,55.25,18.83333333333333,29.666666666666668,105.25,106.875,Moderate
Bengaluru,2023-03-27,38.25,56.0,44.25,43.0,81.66666666666667,114.25,Moderate
Bengaluru,2023-03-28,36.91666666666666,53.54166666666666,26.416666666666668,66.25,106.875,109.45833333333331,Moderate
Bengaluru,2023-03-29,38.208333333333336,55.5,36.125,60.083333333333336,80.75,111.33333333333331,Moderate
Bengaluru,2023-03-30,43.79166666666666,63.833333333333336,30.58333333333333,40.75,98.25,122.25,Moderate
Bengaluru,2023-03-31,44.04166666666666,64.0,41.54166666666666,44.333333333333336,82.29166666666667,121.70833333333331,Moderate
Bengaluru,2023-04-01,30.25,44.375,31.416666666666668,36.958333333333336,81.375,90.375,Satisfactory
Bengaluru,2023-04-02,26.291666666666668,38.833333333333336,28.75,31.416666666666668,89.54166666666667,87.91666666666667,Satisfactory
Bengaluru,2023-04-03,25.33333333333333,37.25,14.833333333333334,34.416666666666664,103.75,83.5,Satisfactory
Bengaluru,2023-04-04,35.666666666666664,52.29166666666666,21.291666666666668,36.16666666666666,96.25,103.29166666666669,Moderate
Bengaluru,2023-04-05,32.041666666666664,47.04166666666666,17.5,47.41666666666666,101.20833333333331,98.0,Satisfactory
Bengaluru,2023-04-06,32.166666666666664,47.0,25.041666666666668,40.208333333333336,92.0,96.20833333333331,Satisfactory
Bengaluru,2023-04-07,26.08333333333333,38.583333333333336,16.583333333333332,58.125,84.79166666666667,80.625,Satisfactory
Bengaluru,2023-04-08,20.416666666666668,30.916666666666668,14.625,22.75,81.95833333333333,68.125,Satisfactory
Bengaluru,2023-04-09,18.916666666666668,28.416666666666668,12.916666666666666,21.875,80.95833333333333,64.91666666666667,Satisfactory
Bengaluru,2023-04-10,15.791666666666666,23.791666666666668,13.208333333333334,15.791666666666666,62.125,57.41666666666666,Satisfactory
Bengaluru,2023-04-11,17.958333333333332,26.83333333333333,10.166666666666666,25.20833333333333,82.125,63.41666666666666,Satisfactory
Bengaluru,2023-04-12,18.0,26.4,8.6,30.48,92.92,67.2,Satisfactory
Bengaluru,2023-04-13,21.375,30.875,9.083333333333334,43.833333333333336,103.79166666666669,74.79166666666667,Satisfactory
Bengaluru,2023-04-14,24.125,34.916666666666664,10.666666666666666,66.20833333333333,104.91666666666669,80.16666666666667,Satisfactory
Bengaluru,2023-04-15,31.375,45.66666666666666,11.625,57.625,110.5,95.33333333333331,Satisfactory
Bengaluru,2023-04-16,27.875,40.5,9.75,45.958333333333336,105.41666666666669,86.16666666666667,Satisfactory
Bengaluru,2023-04-17,27.791666666666668,40.25,9.0,54.75,113.45833333333331,87.33333333333333,Satisfactory
Bengaluru,2023-04-18,25.291666666666668,36.91666666666666,8.625,58.833333333333336,109.45833333333331,84.79166666666667,Satisfactory
Bengaluru,2023-04-19,35.291666666666664,51.083333333333336,11.5,64.95833333333333,103.45833333333331,103.91666666666669,Moderate
Bengaluru,2023-04-20,40.66666666666666,58.833333333333336,14.541666666666666,52.958333333333336,116.08333333333331,118.79166666666669,Moderate
Bengaluru,2023-04-21,37.083333333333336,54.208333333333336,38.208333333333336,35.25,83.25,106.125,Moderate
Bengaluru,2023-04-22,47.5,68.79166666666667,39.958333333333336,36.41666666666666,94.08333333333331,128.5,Moderate
Bengaluru,2023-04-23,35.208333333333336,51.25,13.416666666666666,33.0,110.83333333333331,105.66666666666669,Moderate
Bengaluru,2023-04-24,28.916666666666668,42.208333333333336,5.833333333333333,44.125,103.5,87.91666666666667,Satisfactory
Bengaluru,2023-04-25,27.875,41.458333333333336,11.125,56.5,75.83333333333333,84.33333333333333,Satisfactory
Bengaluru,2023-04-26,27.33333333333333,40.66666666666666,16.375,48.75,73.79166666666667,83.33333333333333,Satisfactory
Bengaluru,2023-04-27,26.70833333333333,41.083333333333336,11.208333333333334,57.375,83.25,81.79166666666667,Satisfactory
Bengaluru,2023-04-28,22.875,34.875,14.708333333333334,63.0,70.95833333333333,73.5,Satisfactory
Bengaluru,2023-04-29,24.041666666666668,35.458333333333336,18.166666666666668,35.375,66.20833333333333,76.125,Satisfactory
Bengaluru,2023-04-30,21.58333333333333,31.375,14.958333333333334,37.875,70.375,70.875,Satisfactory
Bengaluru,2023-05-01,17.041666666666668,24.83333333333333,16.125,17.958333333333332,67.125,60.875,Satisfactory
Bengaluru,2023-05-02,18.58333333333333,26.75,23.125,24.791666666666668,59.25,64.29166666666667,Satisfactory
Bengaluru,2023-05-03,21.0,30.625,27.0,21.791666666666668,68.75,69.66666666666667,Satisfactory
Bengaluru,2023-05-04,25.125,37.16666666666666,24.75,35.416666666666664,78.125,78.875,Satisfactory
Bengaluru,2023-05-05,25.625,38.41666666666666,29.166666666666668,18.166666666666668,55.16666666666666,79.41666666666667,Satisfactory
Bengaluru,2023-05-06,26.70833333333333,39.625,23.541666666666668,19.08333333333333,72.25,81.70833333333333,Satisfactory
Bengaluru,2023-05-07,20.70833333333333,30.45833333333333,23.916666666666668,13.916666666666666,55.833333333333336,68.66666666666667,Satisfactory
Bengaluru,2023-05-08,23.125,33.541666666666664,25.291666666666668,16.791666666666668,60.625,74.08333333333333,Satisfactory
Bengaluru,2023-05-09,19.20833333333333,27.70833333333333,21.791666666666668,16.0,59.75,65.54166666666667,Satisfactory
Bengaluru,2023-05-10,30.875,45.04166666666666,30.08333333333333,23.5,70.91666666666667,93.83333333333331,Satisfactory
Bengaluru,2023-05-11,36.5,52.583333333333336,24.916666666666668,24.20833333333333,89.58333333333333,105.5,Moderate
Bengaluru,2023-05-12,36.2,52.04,31.04,23.28,91.8,103.64,Moderate
Bengaluru,2023-05-13,24.791666666666668,35.75,13.833333333333334,14.041666666666666,96.33333333333331,79.375,Satisfactory
Bengaluru,2023-05-14,23.08333333333333,33.375,27.416666666666668,15.708333333333334,71.5,73.95833333333333,Satisfactory
Bengaluru,2023-05-15,30.416666666666668,44.333333333333336,41.375,23.20833333333333,61.958333333333336,92.16666666666669,Satisfactory
Bengaluru,2023-05-16,34.166666666666664,49.29166666666666,51.16666666666666,32.125,65.75,104.25,Moderate
Bengaluru,2023-05-17,35.125,50.66666666666666,34.458333333333336,30.125,92.58333333333331,106.20833333333331,Moderate
Bengaluru,2023-05-18,32.541666666666664,47.375,26.291666666666668,26.70833333333333,96.875,97.04166666666669,Satisfactory
Bengaluru,2023-05-19,29.375,43.04166666666666,20.20833333333333,21.70833333333333,100.29166666666669,90.08333333333331,Satisfactory
Bengaluru,2023-05-20,37.125,54.833333333333336,14.5,18.0,98.125,107.41666666666669,Moderate
Bengaluru,2023-05-21,40.91666666666666,60.083333333333336,14.291666666666666,15.25,94.0,114.95833333333331,Moderate
Bengaluru,2023-05-22,36.875,54.125,10.5,16.833333333333332,102.91666666666669,104.25,Moderate
Bengaluru,2023-05-23,38.91666666666666,57.083333333333336,17.208333333333332,22.875,99.45833333333331,109.875,Moderate
Bengaluru,2023-05-24,25.33333333333333,36.875,11.083333333333334,26.166666666666668,108.83333333333331,80.79166666666667,Satisfactory
Bengaluru,2023-05-25,22.08333333333333,31.83333333333333,6.458333333333333,14.791666666666666,111.58333333333331,78.125,Satisfactory
Bengaluru,2023-05-26,18.291666666666668,26.83333333333333,9.083333333333334,15.291666666666666,89.625,65.33333333333333,Satisfactory
Bengaluru,2023-05-27,25.5,37.16666666666666,23.83333333333333,16.833333333333332,73.08333333333333,80.04166666666667,Satisfactory
Bengaluru,2023-05-28,24.08333333333333,35.791666666666664,12.875,17.5,83.75,76.04166666666667,Satisfactory
Bengaluru,2023-05-29,33.25,49.5,13.541666666666666,17.583333333333332,91.70833333333331,97.20833333333331,Satisfactory
